timestamp,git_commit,data_source,symbol,interval,lookback_weeks,model,commission,horizon_bars,threshold,train_size,test_size,step_size,purge_size,embargo_size,calibrate,calibrator_method,calibrator_val_frac,rows_backtest,oos_auc,oos_auc_inverted,oos_logloss,buy_hold_return_pct,return_over_bh,score_ret_dd,regime_tag,return_pct,max_drawdown_pct,sharpe,profit_factor,trades,exposure_pct,commissions_paid,equity_final
2026-03-18T04:50:30.827720,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,24,0.003,3360,672,672,24,0,True,sigmoid,0.15,38304,0.5007727949829596,0.49922720501704043,0.71951718169572,-50.283243362898645,-44.90204910710152,-0.9799603606717687,bear,-95.18529247000016,-97.13177827391924,-1.5914303730815333,0.7066793374103009,573,80.76180033416875,34074.60246999999,4814.707529999842
2026-03-18T04:52:02.700380,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,48,0.001,3360,672,672,48,0,True,sigmoid,0.15,38304,0.48389959702241186,0.5161004029775882,0.7717015209093143,-50.283243362898645,-8.70458348710148,-0.7318054715157912,bear,-58.987826850000125,-80.60588386667625,-0.3463571712617517,0.9914430145486129,742,87.43212197159565,80180.41685000008,41012.17314999988
2026-03-18T04:53:36.305667,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,48,0.002,3360,672,672,48,0,True,sigmoid,0.15,38304,0.4853563049300385,0.5146436950699614,0.7707658018830077,-50.283243362898645,18.437815102898732,-0.4535792738227065,bear,-31.845428259999913,-70.20917863290099,-0.14093481181041934,1.0452880875230965,707,87.58615288220551,113405.64825999999,68154.57174000009
2026-03-18T04:54:50.559558,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,48,0.003,3360,672,672,48,0,True,sigmoid,0.15,38304,0.48742578202754283,0.5125742179724572,0.7624974390254038,-50.283243362898645,32.211094232898745,-0.27258397839727816,bear,-18.072149129999904,-66.2993813365678,-0.0695005736701311,1.0713976918266646,751,89.13690476190477,129291.17912999984,81927.8508700001
2026-03-18T05:50:59.817128,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.0015,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5175911273195927,0.4824088726804073,0.7041033829914033,-50.283243362898645,-45.27515916710135,-0.988234881595804,bear,-95.55840253,-96.69604292422068,-1.5859260041158583,0.7606680483167969,785,82.99916457811194,25855.032529999953,4441.5974700000115
2026-03-18T05:52:15.347790,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.002,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5181747405285739,0.481825259471426,0.7008608147269628,-50.283243362898645,-46.11142827710131,-0.9906810336137902,bear,-96.39467163999996,-97.30142030515415,-1.7568968625014532,0.7217803900518375,663,82.0906432748538,24627.71164,3605.3283600000436
2026-03-18T05:54:05.952147,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.0025,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5184554834292687,0.48154451657073116,0.6981537464287202,-50.283243362898645,-42.22288082710129,-0.9802878983087926,bear,-92.50612418999994,-94.36628193573836,-1.2854072665409528,0.760560217469075,616,86.49488304093568,24668.41419000001,7493.875810000052
2026-03-18T05:55:20.663432,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.003,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5210466265660155,0.4789533734339844,0.6938806819263034,-50.283243362898645,-40.63510635710138,-0.9722194844114931,bear,-90.91834972000002,-93.51628019987174,-1.1232784299463885,0.7585148832378802,563,87.82633667502088,23918.509720000016,9081.65027999998
2026-03-18T05:57:18.299245,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.0035,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5229929178882919,0.47700708211170806,0.6897478590977013,-50.283243362898645,-42.376581347101364,-0.9777631552423098,bear,-92.65982471000001,-94.76714704701365,-1.1352844467022192,0.7454508978946309,472,90.08719715956558,20862.73471000001,7340.175289999981
2026-03-18T05:58:37.795436,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.004,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5263252727355412,0.4736747272644587,0.6846194158404005,-50.283243362898645,-41.641452107101344,-0.9721889411541796,bear,-91.92469546999999,-94.55435212096455,-1.0458286882295775,0.7188789435508232,335,91.34816207184629,10730.865469999995,8075.304530000011
2026-03-18T05:59:05.645210,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,logreg,0.001,12,0.0015,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5222270630023602,0.47777293699763973,0.7180123621851665,-50.283243362898645,-44.04449645710136,-0.9857343005631474,bear,-94.32773982,-95.69286547714817,-1.4101293063663969,0.7420628218583721,540,86.7141812865497,19575.479820000004,5672.260179999996
2026-03-18T05:59:28.302495,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,logreg,0.001,12,0.002,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5219271034504762,0.4780728965495238,0.7151927510618196,-50.283243362898645,-45.60303688710131,-0.9885833576096424,bear,-95.88628024999996,-96.99362174359216,-1.6819541005062635,0.6865708625071356,473,86.9517543859649,10629.590250000007,4113.719750000042
2026-03-18T05:59:46.987105,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,logreg,0.001,12,0.0025,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5234689953173436,0.4765310046826563,0.7114614442432678,-50.283243362898645,-42.142383647101326,-0.9782489905153663,bear,-92.42562700999997,-94.48067711402167,-1.1578239694720134,0.7769309474795509,445,86.63063909774436,17655.397010000004,7574.372990000029
2026-03-18T06:00:05.496942,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,logreg,0.001,12,0.003,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5257931087052061,0.474206891294794,0.7062748220377915,-50.283243362898645,-43.21155893710133,-0.9804683913952938,bear,-93.49480229999998,-95.35728343771342,-1.3153767180079645,0.7377792725107053,416,88.52861319966583,12538.2623,6505.197700000034
2026-03-18T06:00:25.939419,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,logreg,0.001,12,0.0035,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5268655532635377,0.47313444673646243,0.7025153052306541,-50.283243362898645,-38.04392729710132,-0.9586723322945059,bear,-88.32717065999996,-92.13489081154133,-0.9250969518211113,0.8248337635345329,408,88.61998746867168,17502.870660000004,11672.829340000035
2026-03-18T06:00:47.887858,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,logreg,0.001,12,0.004,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5291502572752163,0.47084974272478375,0.6973867502435727,-50.283243362898645,-36.7992719271014,-0.9529947736435876,bear,-87.08251529000005,-91.37774697027689,-0.8427020272568606,0.8406457276322309,379,91.61967418546367,15216.205290000007,12917.484709999953
2026-03-18T06:17:42.186429,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.004,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5167845103339677,0.48321548966603234,0.6931272637346978,-50.19461434585749,-37.562800474142534,-0.9728293354525045,bear,-87.75741482000002,-90.20843802904062,-0.8738614613422033,0.8092822122845603,525,94.49665831244779,32563.594819999984,12242.585179999982
2026-03-18T06:43:37.593115,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.004,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5263252727355412,0.4736747272644587,0.6846194158404005,-50.283243362898645,-41.641452107101344,-0.9721889411541796,bear,-91.92469546999999,-94.55435212096455,-1.0458286882295775,0.7188789435508232,335,91.34816207184629,10730.865469999995,8075.304530000011
2026-03-18T06:55:08.679028,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.004,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5263252727355412,0.4736747272644587,0.6846194158404005,-50.283243362898645,-41.641452107101344,-0.9721889411541796,bear,-91.92469546999999,-94.55435212096455,-1.0458286882295775,0.7188789435508232,335,91.34816207184629,10730.865469999995,8075.304530000011
2026-03-18T06:59:45.022152,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.004,3360,672,672,12,0,True,sigmoid,0.15,38304,0.525372380196359,0.474627619803641,0.6858276521701591,-50.283243362898645,-44.292401757101345,-0.9860253993088929,bear,-94.57564511999999,-95.91603338645054,-1.330409875649342,0.7364673516639718,687,91.55440685045949,28914.585120000014,5424.354880000016
2026-03-18T07:46:41.528276,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.004,3360,672,672,12,0,True,sigmoid,0.15,38304,0.52603939033523,0.4739606096647701,0.6848999481093149,-50.49941054004565,-42.2207012199543,-0.98049364096658,bear,-92.72011175999995,-94.56472524247641,-1.1161257068476895,0.7532777449535659,584,91.16802422723475,26667.05176000001,7279.888240000062
2026-03-18T07:55:31.898057,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.004,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5087964881807774,0.49120351181922256,0.6975412553058874,-51.1261522407096,-30.2132468692904,-0.9481738405261978,bear,-81.33939911,-85.78532293704703,-0.6481137647029603,0.8417984143963804,402,89.95405179615706,36868.52911000002,18660.600889999998
2026-03-18T08:01:03.650669,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.004,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5087964881807774,0.49120351181922256,0.6975412553058874,-51.1261522407096,-30.2132468692904,-0.9481738405261978,bear,-81.33939911,-85.78532293704703,-0.6481137647029603,0.8417984143963804,402,89.95405179615706,36868.52911000002,18660.600889999998
2026-03-18T08:06:33.409306,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,lightgbm,0.001,12,0.004,3360,672,672,12,0,True,sigmoid,0.15,38304,0.52801936993333,0.47198063006667,0.6847202832560125,-50.49941054004565,-42.34268403995441,-0.9794574562167941,bear,-92.84209458000007,-94.78930809165263,-1.098645281506225,0.7446556057764676,403,91.15497076023392,17121.214580000007,7157.905419999931
2026-03-18T08:16:36.688421,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,logreg,0.001,12,0.004,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5231927981378286,0.4768072018621714,0.6987413447349251,-50.49941054004565,-39.283615889954326,-0.96330277308189,bear,-89.78302642999998,-93.20333018741093,-0.9533159607551313,0.8266818001963411,414,91.64578111946533,17401.736429999986,10216.973570000011
2026-03-18T08:22:25.134910,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,logreg,0.001,12,0.004,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5361195487551296,0.4638804512448705,0.6998818026662013,-50.74084148139665,-5.264711868603463,-0.6471434576723062,bear,-56.00555335000011,-86.54271736199739,-0.2882392114372292,1.0099909011002077,341,92.74749373433583,55677.40335,43994.44664999988
2026-03-18T08:31:53.733673,a9a753f64d6ab7b643a739b983688fb0f2959fce,binance_futures,ETH,1h,250,logreg,0.001,12,0.004,3360,672,672,12,0,True,sigmoid,0.15,38304,0.5361059240871501,0.46389407591284987,0.6998368394906809,-50.74084148139665,-3.0052518286033063,-0.6242254916036803,bear,-53.74609330999996,-86.10044612552167,-0.26976386305680305,1.0126601189654612,342,92.75532581453633,56804.26330999998,46253.90669000005
